[Hz],Trace1[V]
4.993200000E+08,3.41602E-05
4.993200000E+08,1.36641E-04
4.994400000E+08,3.41602E-05
4.994400000E+08,1.02481E-04
4.995600000E+08,3.41602E-05
4.995600000E+08,1.36641E-04
4.996800000E+08,3.41602E-05
4.996800000E+08,1.36641E-04
4.998000000E+08,3.41602E-05
4.998000000E+08,1.36641E-04
4.999200000E+08,3.41602E-05
4.999200000E+08,1.36641E-04
5.000400000E+08,3.41602E-05
5.000400000E+08,1.02481E-04
5.001600000E+08,3.41602E-05
5.001600000E+08,1.36641E-04
5.002800000E+08,3.41602E-05
5.002800000E+08,1.36641E-04
5.004000000E+08,3.41602E-05
5.004000000E+08,1.02481E-04
5.005200000E+08,3.41602E-05
5.005200000E+08,1.02481E-04
5.006400000E+08,3.41602E-05
5.006400000E+08,1.36641E-04
5.007600000E+08,6.83204E-05
5.007600000E+08,1.02481E-04
5.008800000E+08,6.83204E-05
5.008800000E+08,1.36641E-04
5.010000000E+08,3.41602E-05
5.010000000E+08,1.36641E-04
5.011200000E+08,3.41602E-05
5.011200000E+08,1.36641E-04
5.012400000E+08,3.41602E-05
5.012400000E+08,1.02481E-04
5.013600000E+08,3.41602E-05
5.013600000E+08,1.02481E-04
5.014800000E+08,6.83204E-05
5.014800000E+08,1.36641E-04
5.016000000E+08,3.41602E-05
5.016000000E+08,1.02481E-04
5.017200000E+08,3.41602E-05
5.017200000E+08,1.02481E-04
5.018400000E+08,3.41602E-05
5.018400000E+08,1.02481E-04
5.019600000E+08,6.83204E-05
5.019600000E+08,1.36641E-04
5.020800000E+08,3.41602E-05
5.020800000E+08,1.02481E-04
5.022000000E+08,3.41602E-05
5.022000000E+08,1.02481E-04
5.023200000E+08,3.41602E-05
5.023200000E+08,1.02481E-04
5.024400000E+08,3.41602E-05
5.024400000E+08,1.02481E-04
5.025600000E+08,3.41602E-05
5.025600000E+08,1.02481E-04
5.026800000E+08,3.41602E-05
5.026800000E+08,1.02481E-04
5.028000000E+08,3.41602E-05
5.028000000E+08,1.02481E-04
5.029200000E+08,3.41602E-05
5.029200000E+08,1.02481E-04
5.030400000E+08,3.41602E-05
5.030400000E+08,1.02481E-04
5.031600000E+08,3.41602E-05
5.031600000E+08,1.02481E-04
5.032800000E+08,3.41602E-05
5.032800000E+08,1.02481E-04
5.034000000E+08,3.41602E-05
5.034000000E+08,1.02481E-04
5.035200000E+08,3.41602E-05
5.035200000E+08,1.36641E-04
5.036400000E+08,3.41602E-05
5.036400000E+08,1.02481E-04
5.037600000E+08,3.41602E-05
5.037600000E+08,1.02481E-04
5.038800000E+08,3.41602E-05
5.038800000E+08,1.02481E-04
5.040000000E+08,3.41602E-05
5.040000000E+08,1.02481E-04
5.041200000E+08,3.41602E-05
5.041200000E+08,1.02481E-04
5.042400000E+08,3.41602E-05
5.042400000E+08,1.36641E-04
5.043600000E+08,3.41602E-05
5.043600000E+08,1.02481E-04
5.044800000E+08,3.41602E-05
5.044800000E+08,1.02481E-04
5.046000000E+08,3.41602E-05
5.046000000E+08,1.02481E-04
5.047200000E+08,3.41602E-05
5.047200000E+08,1.02481E-04
5.048400000E+08,3.41602E-05
5.048400000E+08,1.02481E-04
5.049600000E+08,3.41602E-05
5.049600000E+08,1.02481E-04
5.050800000E+08,3.41602E-05
5.050800000E+08,6.83204E-05
5.052000000E+08,3.41602E-05
5.052000000E+08,1.02481E-04
5.053200000E+08,3.41602E-05
5.053200000E+08,1.02481E-04
5.054400000E+08,3.41602E-05
5.054400000E+08,1.02481E-04
5.055600000E+08,3.41602E-05
5.055600000E+08,1.02481E-04
5.056800000E+08,3.41602E-05
5.056800000E+08,1.02481E-04
5.058000000E+08,3.41602E-05
5.058000000E+08,1.02481E-04
5.059200000E+08,3.41602E-05
5.059200000E+08,1.02481E-04
5.060400000E+08,3.41602E-05
5.060400000E+08,1.36641E-04
5.061600000E+08,3.41602E-05
5.061600000E+08,1.02481E-04
5.062800000E+08,3.41602E-05
5.062800000E+08,1.02481E-04
5.064000000E+08,3.41602E-05
5.064000000E+08,1.02481E-04
5.065200000E+08,3.41602E-05
5.065200000E+08,1.02481E-04
5.066400000E+08,3.41602E-05
5.066400000E+08,1.02481E-04
5.067600000E+08,3.41602E-05
5.067600000E+08,1.02481E-04
5.068800000E+08,3.41602E-05
5.068800000E+08,1.02481E-04
5.070000000E+08,3.41602E-05
5.070000000E+08,1.02481E-04
5.071200000E+08,3.41602E-05
5.071200000E+08,6.83204E-05
5.072400000E+08,3.41602E-05
5.072400000E+08,1.02481E-04
5.073600000E+08,3.41602E-05
5.073600000E+08,1.02481E-04
5.074800000E+08,3.41602E-05
5.074800000E+08,1.02481E-04
5.076000000E+08,3.41602E-05
5.076000000E+08,1.02481E-04
5.077200000E+08,3.41602E-05
5.077200000E+08,1.02481E-04
5.078400000E+08,3.41602E-05
5.078400000E+08,6.83204E-05
5.079600000E+08,3.41602E-05
5.079600000E+08,1.02481E-04
5.080800000E+08,3.41602E-05
5.080800000E+08,1.02481E-04
5.082000000E+08,0.00000E+00
5.082000000E+08,1.02481E-04
5.083200000E+08,3.41602E-05
5.083200000E+08,1.02481E-04
5.084400000E+08,3.41602E-05
5.084400000E+08,1.02481E-04
5.085600000E+08,3.41602E-05
5.085600000E+08,6.83204E-05
5.086800000E+08,3.41602E-05
5.086800000E+08,6.83204E-05
5.088000000E+08,3.41602E-05
5.088000000E+08,1.02481E-04
5.089200000E+08,3.41602E-05
5.089200000E+08,6.83204E-05
5.090400000E+08,3.41602E-05
5.090400000E+08,6.83204E-05
5.091600000E+08,3.41602E-05
5.091600000E+08,1.02481E-04
5.092800000E+08,3.41602E-05
5.092800000E+08,1.02481E-04
5.094000000E+08,3.41602E-05
5.094000000E+08,6.83204E-05
5.095200000E+08,3.41602E-05
5.095200000E+08,6.83204E-05
5.096400000E+08,3.41602E-05
5.096400000E+08,1.02481E-04
5.097600000E+08,3.41602E-05
5.097600000E+08,1.02481E-04
5.098800000E+08,3.41602E-05
5.098800000E+08,1.02481E-04
