[Hz],Trace1[V]
5.122000000E+08,3.41602E-05
5.122000000E+08,1.02481E-04
5.124000000E+08,3.41602E-05
5.124000000E+08,1.02481E-04
5.126000000E+08,3.41602E-05
5.126000000E+08,6.83204E-05
5.128000000E+08,3.41602E-05
5.128000000E+08,1.02481E-04
5.130000000E+08,3.41602E-05
5.130000000E+08,1.02481E-04
5.132000000E+08,3.41602E-05
5.132000000E+08,1.02481E-04
5.134000000E+08,3.41602E-05
5.134000000E+08,1.02481E-04
5.136000000E+08,3.41602E-05
5.136000000E+08,1.02481E-04
5.138000000E+08,3.41602E-05
5.138000000E+08,1.02481E-04
5.140000000E+08,3.41602E-05
5.140000000E+08,6.83204E-05
5.142000000E+08,3.41602E-05
5.142000000E+08,6.83204E-05
5.144000000E+08,3.41602E-05
5.144000000E+08,1.02481E-04
5.146000000E+08,3.41602E-05
5.146000000E+08,6.83204E-05
5.148000000E+08,3.41602E-05
5.148000000E+08,1.02481E-04
5.150000000E+08,3.41602E-05
5.150000000E+08,6.83204E-05
5.152000000E+08,3.41602E-05
5.152000000E+08,1.02481E-04
5.154000000E+08,3.41602E-05
5.154000000E+08,6.83204E-05
5.156000000E+08,3.41602E-05
5.156000000E+08,6.83204E-05
5.158000000E+08,3.41602E-05
5.158000000E+08,1.02481E-04
5.160000000E+08,3.41602E-05
5.160000000E+08,6.83204E-05
5.162000000E+08,0.00000E+00
5.162000000E+08,6.83204E-05
5.164000000E+08,0.00000E+00
5.164000000E+08,6.83204E-05
5.166000000E+08,3.41602E-05
5.166000000E+08,6.83204E-05
5.168000000E+08,3.41602E-05
5.168000000E+08,6.83204E-05
5.170000000E+08,3.41602E-05
5.170000000E+08,1.02481E-04
5.172000000E+08,3.41602E-05
5.172000000E+08,6.83204E-05
5.174000000E+08,3.41602E-05
5.174000000E+08,6.83204E-05
5.176000000E+08,3.41602E-05
5.176000000E+08,6.83204E-05
5.178000000E+08,3.41602E-05
5.178000000E+08,6.83204E-05
5.180000000E+08,3.41602E-05
5.180000000E+08,6.83204E-05
5.182000000E+08,0.00000E+00
5.182000000E+08,6.83204E-05
5.184000000E+08,3.41602E-05
5.184000000E+08,6.83204E-05
5.186000000E+08,3.41602E-05
5.186000000E+08,1.02481E-04
5.188000000E+08,3.41602E-05
5.188000000E+08,6.83204E-05
5.190000000E+08,3.41602E-05
5.190000000E+08,6.83204E-05
5.192000000E+08,3.41602E-05
5.192000000E+08,6.83204E-05
5.194000000E+08,0.00000E+00
5.194000000E+08,1.02481E-04
5.196000000E+08,3.41602E-05
5.196000000E+08,6.83204E-05
5.198000000E+08,3.41602E-05
5.198000000E+08,6.83204E-05
5.200000000E+08,3.41602E-05
5.200000000E+08,6.83204E-05
5.202000000E+08,3.41602E-05
5.202000000E+08,6.83204E-05
5.204000000E+08,3.41602E-05
5.204000000E+08,6.83204E-05
5.206000000E+08,0.00000E+00
5.206000000E+08,6.83204E-05
5.208000000E+08,0.00000E+00
5.208000000E+08,6.83204E-05
5.210000000E+08,3.41602E-05
5.210000000E+08,6.83204E-05
5.212000000E+08,3.41602E-05
5.212000000E+08,6.83204E-05
5.214000000E+08,3.41602E-05
5.214000000E+08,6.83204E-05
5.216000000E+08,3.41602E-05
5.216000000E+08,6.83204E-05
5.218000000E+08,3.41602E-05
5.218000000E+08,6.83204E-05
5.220000000E+08,3.41602E-05
5.220000000E+08,6.83204E-05
5.222000000E+08,3.41602E-05
5.222000000E+08,6.83204E-05
5.224000000E+08,0.00000E+00
5.224000000E+08,6.83204E-05
5.226000000E+08,0.00000E+00
5.226000000E+08,6.83204E-05
5.228000000E+08,0.00000E+00
5.228000000E+08,6.83204E-05
5.230000000E+08,0.00000E+00
5.230000000E+08,6.83204E-05
5.232000000E+08,0.00000E+00
5.232000000E+08,6.83204E-05
5.234000000E+08,0.00000E+00
5.234000000E+08,6.83204E-05
5.236000000E+08,3.41602E-05
5.236000000E+08,6.83204E-05
5.238000000E+08,3.41602E-05
5.238000000E+08,6.83204E-05
5.240000000E+08,0.00000E+00
5.240000000E+08,6.83204E-05
5.242000000E+08,0.00000E+00
5.242000000E+08,6.83204E-05
5.244000000E+08,3.41602E-05
5.244000000E+08,6.83204E-05
5.246000000E+08,0.00000E+00
5.246000000E+08,6.83204E-05
5.248000000E+08,3.41602E-05
5.248000000E+08,6.83204E-05
5.250000000E+08,0.00000E+00
5.250000000E+08,6.83204E-05
5.252000000E+08,0.00000E+00
5.252000000E+08,6.83204E-05
5.254000000E+08,3.41602E-05
5.254000000E+08,6.83204E-05
5.256000000E+08,0.00000E+00
5.256000000E+08,6.83204E-05
5.258000000E+08,0.00000E+00
5.258000000E+08,6.83204E-05
5.260000000E+08,0.00000E+00
5.260000000E+08,6.83204E-05
5.262000000E+08,3.41602E-05
5.262000000E+08,6.83204E-05
5.264000000E+08,0.00000E+00
5.264000000E+08,3.41602E-05
5.266000000E+08,0.00000E+00
5.266000000E+08,6.83204E-05
5.268000000E+08,0.00000E+00
5.268000000E+08,6.83204E-05
5.270000000E+08,0.00000E+00
5.270000000E+08,6.83204E-05
5.272000000E+08,0.00000E+00
5.272000000E+08,3.41602E-05
5.274000000E+08,0.00000E+00
5.274000000E+08,6.83204E-05
5.276000000E+08,0.00000E+00
5.276000000E+08,6.83204E-05
5.278000000E+08,0.00000E+00
5.278000000E+08,6.83204E-05
5.280000000E+08,3.41602E-05
5.280000000E+08,6.83204E-05
5.282000000E+08,0.00000E+00
5.282000000E+08,6.83204E-05
5.284000000E+08,0.00000E+00
5.284000000E+08,6.83204E-05
5.286000000E+08,0.00000E+00
5.286000000E+08,6.83204E-05
5.288000000E+08,0.00000E+00
5.288000000E+08,3.41602E-05
5.290000000E+08,0.00000E+00
5.290000000E+08,3.41602E-05
5.292000000E+08,3.41602E-05
5.292000000E+08,6.83204E-05
5.294000000E+08,0.00000E+00
5.294000000E+08,3.41602E-05
5.296000000E+08,0.00000E+00
5.296000000E+08,6.83204E-05
5.298000000E+08,0.00000E+00
5.298000000E+08,6.83204E-05
